Date,SP500_Return,VIX_Return,EURUSD_Return,Sentiment_Score,Log_Return,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Bollinger_Width,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Volume_ROC_5,OBV_ROC_5,RSI_14,MACD_Line,MACD_Signal,MACD_Histogram,ATR_14,ATR_Pct
2016-01-15,-0.021835772698162375,0.12060899376128009,-0.002489778430947763,0.0,-0.04805215649919095,0.04040199373410105,-0.016064617949186732,-0.02293626008329635,0.006433772599620078,-0.07891810970124705,0.028500338341939237,-0.1270300399534967,-0.1620287750154018,0.21269893840360207,0.7489204588498451,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,-0.6329222771599992,0.12248294074821042,17.616925254507834,-1.5507600760932831,-0.9966282177772885,-0.5541318583159947,1.5419083812734067,0.04215751423153516
2016-01-19,0.0,0.0,-0.002290629757255015,0.0,0.04040199373410105,-0.043404964959746065,-0.04805215649919095,-0.016064617949186732,-0.02293626008329635,0.006243614667276933,0.031664928146078714,-0.08524151904763644,-0.12315789151942647,0.2260896931775765,0.5827308415971698,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.39472201759327474,0.1827439615477826,33.67007865290216,-1.6130021395878131,-1.1199030021393934,-0.4930991374484197,1.6107783399880924,0.04229663760763716
2016-01-20,-0.011762766025898373,0.057435654847872886,0.0016465618643457622,0.0,-0.043404964959746065,0.015912843861589285,0.04040199373410105,-0.04805215649919095,-0.016064617949186732,0.006433772599620078,0.030811778029473307,-0.11784214474279098,-0.15619847768958084,0.25273829462576464,1.0628969589798916,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.355207363739787,0.45734811946778864,27.12725523763214,-1.7724269037696914,-1.2504077824654531,-0.5220191213042382,1.715225784340912,0.04703724713735184
2016-01-21,0.005181988635948063,-0.03316441033366052,-0.0033012096273051864,0.0,0.015912843861589285,0.03180267379744648,-0.043404964959746065,0.04040199373410105,-0.04805215649919095,-0.02293626008329635,0.031192892278380024,-0.09683310802704315,-0.13833048006088033,0.266606258102653,0.6645124501045429,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.09204498125780924,0.26718513762607965,32.59222788539067,-1.830474458317461,-1.366421117635855,-0.4640533406816061,1.7289344681636822,0.04666467787399536
2016-01-22,0.02008072688221347,-0.17791018295477537,-0.001380345726692188,0.0,0.03180267379744648,-0.03923035980223525,0.015912843861589285,-0.043404964959746065,0.04040199373410105,-0.016064617949186732,0.03338999307222482,-0.06266795098583122,-0.10617411100588148,0.27200238173151253,0.5374820140776301,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,-0.6574410663141661,0.012425689928697192,42.73488522108944,-1.759587573619676,-1.4450544088326194,-0.3145331647870566,1.7289346672831074,0.045203971924742826
2016-01-25,-0.015761545172821467,0.0779055638314243,-0.005816008700090541,0.0,-0.03923035980223525,0.029626453711963888,0.03180267379744648,0.015912843861589285,-0.043404964959746065,-0.04805215649919095,0.034307663271510136,-0.09180166246166233,-0.13547894069622646,0.282828655758566,0.715084086636277,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.2608741947505723,-0.008254541206234589,35.21982902927016,-1.801374479732118,-1.5163184230125193,-0.28505605671959877,1.7635329039999152,0.04795336741619628
2016-01-26,0.014045237830367907,-0.07076905509235926,0.004990796058909852,0.0,0.029626453711963888,-0.02047350955658465,-0.03923035980223525,0.03180267379744648,0.015912843861589285,0.04040199373410105,0.03486819300645392,-0.05886355567360402,-0.1045233745070373,0.2851362509741842,0.5352904400170407,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.3073453608247423,0.009579141036203609,43.79139812302179,-1.7253696613067433,-1.5581286706713642,-0.16724099063537912,1.8118400426376782,0.04782872359129775
2016-01-27,-0.010922922300528425,0.02675014148662697,0.0010966944054516929,0.0,-0.02047350955658465,-0.016135436942895754,0.029626453711963888,-0.03923035980223525,0.03180267379744648,-0.043404964959746065,0.034576787953561464,-0.07180318440251487,-0.11751918077119872,0.2903761508156977,0.6515342824377078,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,-0.5707635364597246,-0.048812512957545295,39.594810629431855,-1.7073995226229144,-1.5879828410616743,-0.11941668156124008,1.7729987238885794,0.047771501598997304
2016-01-28,0.005513350717591524,-0.030312029650046177,0.003951831818423023,0.0,-0.016135436942895754,-0.004766118881868456,-0.02047350955658465,0.029626453711963888,-0.03923035980223525,0.015912843861589285,0.03460467847029586,-0.07826445953959271,-0.12730512311421915,0.28821960402988844,0.6802200261487179,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,-0.2658276125095347,0.059525852558287795,36.47395111842422,-1.721251217979848,-1.6146365164453091,-0.10661470153453889,1.8265280983198504,0.050014318841977226
2016-01-29,0.024458650994556432,-0.10427077887051697,0.0026542082203697926,0.0,-0.004766118881868456,0.004015016330885985,-0.016135436942895754,-0.02047350955658465,0.029626453711963888,0.03180267379744648,0.028566980724874288,-0.07341394639889776,-0.12774377210406707,0.2778910556270543,0.9981927060854553,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.18996703915105706,0.17998235002905782,35.529426720870106,-1.7263403117066645,-1.6369772754975802,-0.08936303620908426,1.6678978401617732,0.04588886818620474
2016-02-01,-0.00044333484554180534,-0.010950891867125737,-0.01020669107372115,0.0,0.004015016330885985,-0.13235137160552768,-0.004766118881868456,-0.016135436942895754,-0.02047350955658465,-0.03923035980223525,0.028501079330754152,-0.06085732842670377,-0.12074414762394081,0.2633056438636542,0.8386389360498019,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.14607793704530725,0.06528203170063929,37.111791915892205,-1.6989894291187468,-1.6493797062218136,-0.04960972289693322,1.6313410852654857,0.04470323727384873
